ID,Bathrooms,Bedrooms,Size/Area,Type,price_in_millions,area,area2
9076,2,2,120.0,Flat,10,Bahria Town Karachi,Bahria Heights
9077,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9078,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9079,2,2,67.0,Flat,5,Malir,Malir Town Residency
9080,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9081,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9082,2,2,67.0,Flat,5,Malir,Malir Town Residency
9083,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9084,2,2,67.0,Flat,5,Malir,Malir
9085,2,2,67.0,Flat,5,Malir,Malir Town Residency
9086,2,2,67.0,Flat,5,Gadap Town,Memon Goth
9087,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9088,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9089,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9090,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9091,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9092,3,3,152.0,House,20,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9093,2,2,120.0,Flat,12,Bahria Town Karachi,Bahria Heights
9094,3,2,125.0,Upper Portion,13,Gulshan-e-Iqbal Town,Gulshan-e-Iqbal - Block 6
9095,6,6,500.0,House,155,DHA Defence,DHA Phase 8
9096,5,5,500.0,House,170,DHA Defence,DHA Phase 6
9097,6,6,500.0,House,180,DHA Defence,DHA Phase 6
9098,2,2,120.0,Flat,13,Bahria Town Karachi,Bahria Heights
9099,2,2,139.0,Flat,15,Jamshed Town,PECHS Block 2
9100,3,3,200.0,Upper Portion,27,Jamshed Town,Allama Iqbal Road
9101,2,2,120.0,Flat,10,Bahria Town Karachi,Bahria Heights
9102,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9103,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9104,2,2,67.0,Flat,5,Malir,Malir Town Residency
9105,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9106,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9107,2,2,67.0,Flat,5,Malir,Malir Town Residency
9108,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9109,2,2,67.0,Flat,5,Malir,Malir
9110,2,2,67.0,Flat,5,Malir,Malir Town Residency
9111,2,2,67.0,Flat,5,Gadap Town,Memon Goth
9112,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9113,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9114,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9115,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9116,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9117,3,3,152.0,House,20,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9118,2,2,120.0,Flat,12,Bahria Town Karachi,Bahria Heights
9119,3,2,125.0,Upper Portion,13,Gulshan-e-Iqbal Town,Gulshan-e-Iqbal - Block 6
9120,6,6,500.0,House,155,DHA Defence,DHA Phase 8
9121,5,5,500.0,House,170,DHA Defence,DHA Phase 6
9122,6,6,500.0,House,180,DHA Defence,DHA Phase 6
9123,2,2,120.0,Flat,13,Bahria Town Karachi,Bahria Heights
9124,2,2,139.0,Flat,15,Jamshed Town,PECHS Block 2
9125,3,3,200.0,Upper Portion,27,Jamshed Town,Allama Iqbal Road
9126,2,2,120.0,Flat,10,Bahria Town Karachi,Bahria Heights
9127,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9128,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9129,2,2,67.0,Flat,5,Malir,Malir Town Residency
9130,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9131,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9132,2,2,67.0,Flat,5,Malir,Malir Town Residency
9133,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9134,2,2,67.0,Flat,5,Malir,Malir
9135,2,2,67.0,Flat,5,Malir,Malir Town Residency
9136,2,2,67.0,Flat,5,Gadap Town,Memon Goth
9137,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9138,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9139,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9140,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9141,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9142,3,3,152.0,House,20,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9143,2,2,120.0,Flat,12,Bahria Town Karachi,Bahria Heights
9144,3,2,125.0,Upper Portion,13,Gulshan-e-Iqbal Town,Gulshan-e-Iqbal - Block 6
9145,6,6,500.0,House,155,DHA Defence,DHA Phase 8
9146,5,5,500.0,House,170,DHA Defence,DHA Phase 6
9147,6,6,500.0,House,180,DHA Defence,DHA Phase 6
9148,2,2,120.0,Flat,13,Bahria Town Karachi,Bahria Heights
9149,2,2,139.0,Flat,15,Jamshed Town,PECHS Block 2
9150,3,3,200.0,Upper Portion,27,Jamshed Town,Allama Iqbal Road
9151,2,2,120.0,Flat,10,Bahria Town Karachi,Bahria Heights
9152,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9153,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9154,2,2,67.0,Flat,5,Malir,Malir Town Residency
9155,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9156,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9157,2,2,67.0,Flat,5,Malir,Malir Town Residency
9158,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9159,2,2,67.0,Flat,5,Malir,Malir
9160,2,2,67.0,Flat,5,Malir,Malir Town Residency
9161,2,2,67.0,Flat,5,Gadap Town,Memon Goth
9162,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9163,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9164,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9165,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9166,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9167,3,3,152.0,House,20,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9168,2,2,120.0,Flat,12,Bahria Town Karachi,Bahria Heights
9169,3,2,125.0,Upper Portion,13,Gulshan-e-Iqbal Town,Gulshan-e-Iqbal - Block 6
9170,6,6,500.0,House,155,DHA Defence,DHA Phase 8
9171,5,5,500.0,House,170,DHA Defence,DHA Phase 6
9172,6,6,500.0,House,180,DHA Defence,DHA Phase 6
9173,2,2,120.0,Flat,13,Bahria Town Karachi,Bahria Heights
9174,2,2,139.0,Flat,15,Jamshed Town,PECHS Block 2
9175,3,3,200.0,Upper Portion,27,Jamshed Town,Allama Iqbal Road
9176,2,2,120.0,Flat,10,Bahria Town Karachi,Bahria Heights
9177,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9178,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9179,2,2,67.0,Flat,5,Malir,Malir Town Residency
9180,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9181,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9182,2,2,67.0,Flat,5,Malir,Malir Town Residency
9183,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9184,2,2,67.0,Flat,5,Malir,Malir
9185,2,2,67.0,Flat,5,Malir,Malir Town Residency
9186,2,2,67.0,Flat,5,Gadap Town,Memon Goth
9187,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9188,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9189,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9190,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9191,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9192,3,3,152.0,House,20,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9193,2,2,120.0,Flat,12,Bahria Town Karachi,Bahria Heights
9194,3,2,125.0,Upper Portion,13,Gulshan-e-Iqbal Town,Gulshan-e-Iqbal - Block 6
9195,6,6,500.0,House,155,DHA Defence,DHA Phase 8
9196,5,5,500.0,House,170,DHA Defence,DHA Phase 6
9197,6,6,500.0,House,180,DHA Defence,DHA Phase 6
9198,2,2,120.0,Flat,13,Bahria Town Karachi,Bahria Heights
9199,2,2,139.0,Flat,15,Jamshed Town,PECHS Block 2
9200,3,3,200.0,Upper Portion,27,Jamshed Town,Allama Iqbal Road
9201,2,2,120.0,Flat,10,Bahria Town Karachi,Bahria Heights
9202,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9203,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9204,2,2,67.0,Flat,5,Malir,Malir Town Residency
9205,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9206,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9207,2,2,67.0,Flat,5,Malir,Malir Town Residency
9208,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9209,2,2,67.0,Flat,5,Malir,Malir
9210,2,2,67.0,Flat,5,Malir,Malir Town Residency
9211,2,2,67.0,Flat,5,Gadap Town,Memon Goth
9212,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9213,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9214,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9215,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9216,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9217,3,3,152.0,House,20,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9218,2,2,120.0,Flat,12,Bahria Town Karachi,Bahria Heights
9219,3,2,125.0,Upper Portion,13,Gulshan-e-Iqbal Town,Gulshan-e-Iqbal - Block 6
9220,6,6,500.0,House,155,DHA Defence,DHA Phase 8
9221,5,5,500.0,House,170,DHA Defence,DHA Phase 6
9222,6,6,500.0,House,180,DHA Defence,DHA Phase 6
9223,2,2,120.0,Flat,13,Bahria Town Karachi,Bahria Heights
9224,2,2,139.0,Flat,15,Jamshed Town,PECHS Block 2
9225,3,3,200.0,Upper Portion,27,Jamshed Town,Allama Iqbal Road
9226,2,2,120.0,Flat,10,Bahria Town Karachi,Bahria Heights
9227,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9228,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9229,2,2,67.0,Flat,5,Malir,Malir Town Residency
9230,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9231,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9232,2,2,67.0,Flat,5,Malir,Malir Town Residency
9233,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9234,2,2,67.0,Flat,5,Malir,Malir
9235,2,2,67.0,Flat,5,Malir,Malir Town Residency
9236,2,2,67.0,Flat,5,Gadap Town,Memon Goth
9237,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9238,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9239,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9240,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9241,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9242,3,3,152.0,House,20,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9243,2,2,120.0,Flat,12,Bahria Town Karachi,Bahria Heights
9244,3,2,125.0,Upper Portion,13,Gulshan-e-Iqbal Town,Gulshan-e-Iqbal - Block 6
9245,6,6,500.0,House,155,DHA Defence,DHA Phase 8
9246,5,5,500.0,House,170,DHA Defence,DHA Phase 6
9247,6,6,500.0,House,180,DHA Defence,DHA Phase 6
9248,2,2,120.0,Flat,13,Bahria Town Karachi,Bahria Heights
9249,2,2,139.0,Flat,15,Jamshed Town,PECHS Block 2
9250,3,3,200.0,Upper Portion,27,Jamshed Town,Allama Iqbal Road
9251,2,2,120.0,Flat,10,Bahria Town Karachi,Bahria Heights
9252,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9253,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9254,2,2,67.0,Flat,5,Malir,Malir Town Residency
9255,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9256,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9257,2,2,67.0,Flat,5,Malir,Malir Town Residency
9258,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9259,2,2,67.0,Flat,5,Malir,Malir
9260,2,2,67.0,Flat,5,Malir,Malir Town Residency
9261,2,2,67.0,Flat,5,Gadap Town,Memon Goth
9262,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9263,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9264,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9265,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9266,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9267,3,3,152.0,House,20,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9268,2,2,120.0,Flat,12,Bahria Town Karachi,Bahria Heights
9269,3,2,125.0,Upper Portion,13,Gulshan-e-Iqbal Town,Gulshan-e-Iqbal - Block 6
9270,6,6,500.0,House,155,DHA Defence,DHA Phase 8
9271,5,5,500.0,House,170,DHA Defence,DHA Phase 6
9272,6,6,500.0,House,180,DHA Defence,DHA Phase 6
9273,2,2,120.0,Flat,13,Bahria Town Karachi,Bahria Heights
9274,2,2,139.0,Flat,15,Jamshed Town,PECHS Block 2
9275,3,3,200.0,Upper Portion,27,Jamshed Town,Allama Iqbal Road
9276,2,2,120.0,Flat,10,Bahria Town Karachi,Bahria Heights
9277,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9278,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9279,2,2,67.0,Flat,5,Malir,Malir Town Residency
9280,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9281,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9282,2,2,67.0,Flat,5,Malir,Malir Town Residency
9283,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9284,2,2,67.0,Flat,5,Malir,Malir
9285,2,2,67.0,Flat,5,Malir,Malir Town Residency
9286,2,2,67.0,Flat,5,Gadap Town,Memon Goth
9287,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9288,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9289,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9290,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9291,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9292,3,3,152.0,House,20,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9293,2,2,120.0,Flat,12,Bahria Town Karachi,Bahria Heights
9294,3,2,125.0,Upper Portion,13,Gulshan-e-Iqbal Town,Gulshan-e-Iqbal - Block 6
9295,6,6,500.0,House,155,DHA Defence,DHA Phase 8
9296,5,5,500.0,House,170,DHA Defence,DHA Phase 6
9297,6,6,500.0,House,180,DHA Defence,DHA Phase 6
9298,2,2,120.0,Flat,13,Bahria Town Karachi,Bahria Heights
9299,2,2,139.0,Flat,15,Jamshed Town,PECHS Block 2
9300,3,3,200.0,Upper Portion,27,Jamshed Town,Allama Iqbal Road
9301,2,2,120.0,Flat,10,Bahria Town Karachi,Bahria Heights
9302,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9303,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9304,2,2,67.0,Flat,5,Malir,Malir Town Residency
9305,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9306,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9307,2,2,67.0,Flat,5,Malir,Malir Town Residency
9308,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9309,2,2,67.0,Flat,5,Malir,Malir
9310,2,2,67.0,Flat,5,Malir,Malir Town Residency
9311,2,2,67.0,Flat,5,Gadap Town,Memon Goth
9312,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9313,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9314,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9315,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9316,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9317,3,3,152.0,House,20,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9318,2,2,120.0,Flat,12,Bahria Town Karachi,Bahria Heights
9319,3,2,125.0,Upper Portion,13,Gulshan-e-Iqbal Town,Gulshan-e-Iqbal - Block 6
9320,6,6,500.0,House,155,DHA Defence,DHA Phase 8
9321,5,5,500.0,House,170,DHA Defence,DHA Phase 6
9322,6,6,500.0,House,180,DHA Defence,DHA Phase 6
9323,2,2,120.0,Flat,13,Bahria Town Karachi,Bahria Heights
9324,2,2,139.0,Flat,15,Jamshed Town,PECHS Block 2
9325,3,3,200.0,Upper Portion,27,Jamshed Town,Allama Iqbal Road
9326,2,2,120.0,Flat,10,Bahria Town Karachi,Bahria Heights
9327,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9328,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9329,2,2,67.0,Flat,5,Malir,Malir Town Residency
9330,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9331,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9332,2,2,67.0,Flat,5,Malir,Malir Town Residency
9333,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9334,2,2,67.0,Flat,5,Malir,Malir
9335,2,2,67.0,Flat,5,Malir,Malir Town Residency
9336,2,2,67.0,Flat,5,Gadap Town,Memon Goth
9337,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9338,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9339,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9340,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9341,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9342,3,3,152.0,House,20,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9343,2,2,120.0,Flat,12,Bahria Town Karachi,Bahria Heights
9344,3,2,125.0,Upper Portion,13,Gulshan-e-Iqbal Town,Gulshan-e-Iqbal - Block 6
9345,6,6,500.0,House,155,DHA Defence,DHA Phase 8
9346,5,5,500.0,House,170,DHA Defence,DHA Phase 6
9347,6,6,500.0,House,180,DHA Defence,DHA Phase 6
9348,2,2,120.0,Flat,13,Bahria Town Karachi,Bahria Heights
9349,2,2,139.0,Flat,15,Jamshed Town,PECHS Block 2
9350,3,3,200.0,Upper Portion,27,Jamshed Town,Allama Iqbal Road
9351,2,2,120.0,Flat,10,Bahria Town Karachi,Bahria Heights
9352,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9353,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9354,2,2,67.0,Flat,5,Malir,Malir Town Residency
9355,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9356,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9357,2,2,67.0,Flat,5,Malir,Malir Town Residency
9358,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9359,2,2,67.0,Flat,5,Malir,Malir
9360,2,2,67.0,Flat,5,Malir,Malir Town Residency
9361,2,2,67.0,Flat,5,Gadap Town,Memon Goth
9362,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9363,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9364,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9365,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9366,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9367,3,3,152.0,House,20,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9368,2,2,120.0,Flat,12,Bahria Town Karachi,Bahria Heights
9369,3,2,125.0,Upper Portion,13,Gulshan-e-Iqbal Town,Gulshan-e-Iqbal - Block 6
9370,6,6,500.0,House,155,DHA Defence,DHA Phase 8
9371,5,5,500.0,House,170,DHA Defence,DHA Phase 6
9372,6,6,500.0,House,180,DHA Defence,DHA Phase 6
9373,2,2,120.0,Flat,13,Bahria Town Karachi,Bahria Heights
9374,2,2,139.0,Flat,15,Jamshed Town,PECHS Block 2
9375,3,3,200.0,Upper Portion,27,Jamshed Town,Allama Iqbal Road
9376,2,2,120.0,Flat,10,Bahria Town Karachi,Bahria Heights
9377,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9378,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9379,2,2,67.0,Flat,5,Malir,Malir Town Residency
9380,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9381,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9382,2,2,67.0,Flat,5,Malir,Malir Town Residency
9383,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9384,2,2,67.0,Flat,5,Malir,Malir
9385,2,2,67.0,Flat,5,Malir,Malir Town Residency
9386,2,2,67.0,Flat,5,Gadap Town,Memon Goth
9387,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9388,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9389,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9390,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9391,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9392,3,3,152.0,House,20,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9393,2,2,120.0,Flat,12,Bahria Town Karachi,Bahria Heights
9394,3,2,125.0,Upper Portion,13,Gulshan-e-Iqbal Town,Gulshan-e-Iqbal - Block 6
9395,6,6,500.0,House,155,DHA Defence,DHA Phase 8
9396,5,5,500.0,House,170,DHA Defence,DHA Phase 6
9397,6,6,500.0,House,180,DHA Defence,DHA Phase 6
9398,2,2,120.0,Flat,13,Bahria Town Karachi,Bahria Heights
9399,2,2,139.0,Flat,15,Jamshed Town,PECHS Block 2
9400,3,3,200.0,Upper Portion,27,Jamshed Town,Allama Iqbal Road
9401,2,2,120.0,Flat,10,Bahria Town Karachi,Bahria Heights
9402,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9403,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9404,2,2,67.0,Flat,5,Malir,Malir Town Residency
9405,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9406,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9407,2,2,67.0,Flat,5,Malir,Malir Town Residency
9408,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9409,2,2,67.0,Flat,5,Malir,Malir
9410,2,2,67.0,Flat,5,Malir,Malir Town Residency
9411,2,2,67.0,Flat,5,Gadap Town,Memon Goth
9412,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9413,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9414,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9415,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9416,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9417,3,3,152.0,House,20,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9418,2,2,120.0,Flat,12,Bahria Town Karachi,Bahria Heights
9419,3,2,125.0,Upper Portion,13,Gulshan-e-Iqbal Town,Gulshan-e-Iqbal - Block 6
9420,6,6,500.0,House,155,DHA Defence,DHA Phase 8
9421,5,5,500.0,House,170,DHA Defence,DHA Phase 6
9422,6,6,500.0,House,180,DHA Defence,DHA Phase 6
9423,2,2,120.0,Flat,13,Bahria Town Karachi,Bahria Heights
9424,2,2,139.0,Flat,15,Jamshed Town,PECHS Block 2
9425,3,3,200.0,Upper Portion,27,Jamshed Town,Allama Iqbal Road
9426,2,2,120.0,Flat,10,Bahria Town Karachi,Bahria Heights
9427,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9428,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9429,2,2,67.0,Flat,5,Malir,Malir Town Residency
9430,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9431,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9432,2,2,67.0,Flat,5,Malir,Malir Town Residency
9433,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9434,2,2,67.0,Flat,5,Malir,Malir
9435,2,2,67.0,Flat,5,Malir,Malir Town Residency
9436,2,2,67.0,Flat,5,Gadap Town,Memon Goth
9437,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9438,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9439,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9440,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9441,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9442,3,3,152.0,House,20,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9443,2,2,120.0,Flat,12,Bahria Town Karachi,Bahria Heights
9444,3,2,125.0,Upper Portion,13,Gulshan-e-Iqbal Town,Gulshan-e-Iqbal - Block 6
9445,6,6,500.0,House,155,DHA Defence,DHA Phase 8
9446,5,5,500.0,House,170,DHA Defence,DHA Phase 6
9447,6,6,500.0,House,180,DHA Defence,DHA Phase 6
9448,2,2,120.0,Flat,13,Bahria Town Karachi,Bahria Heights
9449,2,2,139.0,Flat,15,Jamshed Town,PECHS Block 2
9450,3,3,200.0,Upper Portion,27,Jamshed Town,Allama Iqbal Road
9451,2,2,120.0,Flat,10,Bahria Town Karachi,Bahria Heights
9452,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9453,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9454,2,2,67.0,Flat,5,Malir,Malir Town Residency
9455,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9456,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9457,2,2,67.0,Flat,5,Malir,Malir Town Residency
9458,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9459,2,2,67.0,Flat,5,Malir,Malir
9460,2,2,67.0,Flat,5,Malir,Malir Town Residency
9461,2,2,67.0,Flat,5,Gadap Town,Memon Goth
9462,2,2,67.0,Flat,5,Malir,Model Colony - Malir
9463,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9464,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9465,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9466,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9467,3,3,152.0,House,20,Bahria Town Karachi,Bahria Homes - Iqbal Villas
9468,2,2,120.0,Flat,12,Bahria Town Karachi,Bahria Heights
9469,3,2,125.0,Upper Portion,13,Gulshan-e-Iqbal Town,Gulshan-e-Iqbal - Block 6
9470,6,6,500.0,House,155,DHA Defence,DHA Phase 8
9471,5,5,500.0,House,170,DHA Defence,DHA Phase 6
9472,6,6,500.0,House,180,DHA Defence,DHA Phase 6
9473,2,2,120.0,Flat,13,Bahria Town Karachi,Bahria Heights
